Time[s], , 
0.000000000000000, 0, 0
0.747802875000000, 1, 0
0.747802916666667, 1, 1
0.756206166666667, 1, 0
0.762710375000000, 0, 0
0.779111250000000, 0, 1
0.917736291666667, 1, 1
0.918564416666667, 0, 1
0.918660416666667, 1, 1
0.918769833333333, 0, 1
0.918865708333333, 1, 1
0.919796541666667, 0, 1
0.920713916666667, 1, 1
0.920823375000000, 0, 1
0.921535291666667, 1, 1
0.921747500000000, 0, 1
0.921843375000000, 1, 1
0.921952791666667, 0, 1
0.922048708333333, 1, 1
0.922158166666667, 0, 1
0.923691583333333, 1, 1
0.924519750000000, 0, 1
0.924615708333333, 1, 1
0.924725083333333, 0, 1
0.924821041666667, 1, 1
0.925751833333333, 0, 1
0.926669291666667, 1, 1
0.926778666666667, 0, 1
0.927490708333333, 1, 1
0.927702833333333, 0, 1
0.927798708333333, 1, 1
0.927908208333333, 0, 1
0.928004166666667, 1, 1
0.928113500000000, 0, 1
0.929647000000000, 1, 1
0.930475000000000, 0, 1
0.930571000000000, 1, 1
0.930680416666667, 0, 1
0.930776416666667, 1, 1
0.931707166666667, 0, 1
0.932727291666667, 1, 1
0.932836625000000, 0, 1
0.933548708333333, 1, 1
0.933760791666667, 0, 1
0.933856750000000, 1, 1
0.933966166666667, 0, 1
0.934062125000000, 1, 1
0.934171500000000, 0, 1
0.935602291666667, 1, 1
0.936430375000000, 0, 1
0.936526375000000, 1, 1
0.936635708333333, 0, 1
0.936731750000000, 1, 1
0.937662500000000, 0, 1
0.938682625000000, 1, 1
0.938792000000000, 0, 1
0.939504083333333, 1, 1
0.939716041666667, 0, 1
0.939812083333333, 1, 1
0.939921500000000, 0, 1
0.940017458333333, 1, 1
0.940126750000000, 0, 1
0.941660333333333, 1, 1
0.942488250000000, 0, 1
0.942584416666667, 1, 1
0.942693708333333, 0, 1
0.942789791666667, 1, 1
0.943720500000000, 0, 1
0.944638000000000, 1, 1
0.944747333333333, 0, 1
0.945459375000000, 1, 1
0.945671333333333, 0, 1
0.945767416666667, 1, 1
0.945876791666667, 0, 1
0.945972750000000, 1, 1
0.946082125000000, 0, 1
0.947615625000000, 1, 1
0.948443625000000, 0, 1
0.948539708333333, 1, 1
0.948649041666667, 0, 1
0.948745083333333, 1, 1
0.949675875000000, 0, 1
0.950593291666667, 1, 1
0.950702583333333, 0, 1
0.951414708333333, 1, 1
0.951626708333333, 0, 1
0.951722750000000, 1, 1
0.951832250000000, 0, 1
0.951928125000000, 1, 1
0.952037500000000, 0, 1
0.953571000000000, 1, 1
0.954399041666667, 0, 1
0.954495083333333, 1, 1
0.954604375000000, 0, 1
0.954700416666667, 1, 1
0.955631166666667, 0, 1
0.956548625000000, 1, 1
0.956657958333333, 0, 1
0.957370083333333, 1, 1
0.957582041666667, 0, 1
0.957678125000000, 1, 1
0.957787375000000, 0, 1
0.957883458333333, 1, 1
0.957992750000000, 0, 1
0.959526291666667, 1, 1
0.960354333333333, 0, 1
0.960450416666667, 1, 1
0.960559666666667, 0, 1
0.960655750000000, 1, 1
0.961586500000000, 0, 1
0.962503958333333, 1, 1
0.962613291666667, 0, 1
0.963325375000000, 1, 1
0.963537375000000, 0, 1
0.963633458333333, 1, 1
0.963742750000000, 0, 1
0.963838750000000, 1, 1
